,Asset_A,Asset_B
2023-04-05,857959.9629742439,1013029.8276178655
2023-04-06,852435.0337829444,1012596.4945062873
2023-04-07,877365.7727924681,1040047.6362631345
2023-04-10,888825.2944506637,1046270.7826547701
2023-04-11,878554.5067861511,1030647.4102682711
2023-04-12,891122.8531802671,1044792.2418118145
2023-04-13,886872.4148652365,1039647.2432431169
2023-04-14,874713.6369474899,1031727.1493454066
2023-04-17,905698.9882705578,1060128.564260236
2023-04-18,914228.972935487,1073488.5307326855
2023-04-19,940851.914157717,1124014.5808730351
2023-04-20,937224.5954226311,1121957.2490412935
2023-04-21,917658.1144147578,1122138.206681226
2023-04-24,907157.4497179475,1119541.5615164107
2023-04-25,909515.2894051791,1121349.3437360427
2023-04-26,921726.9607635175,1127821.3932502125
2023-04-27,938653.2482474142,1134537.2291022418
2023-04-28,949395.1828398851,1131423.10710502
2023-05-01,950709.6060949801,1132969.8627444447
2023-05-02,954394.8135954081,1132680.4294286605
2023-05-03,914730.123810272,1103011.1446303695
2023-05-04,932663.0437472126,1124725.5264958863
2023-05-05,947546.3784101546,1132043.6189462075
2023-05-08,966596.3517225869,1156647.4578651155
2023-05-09,975386.0707883545,1175404.777441115
2023-05-10,961049.2703664078,1173178.7801990686
2023-05-11,973870.3335877656,1192023.326436058
2023-05-12,971172.7277895401,1185159.49761571
2023-05-15,978722.4390208408,1209078.9547228615
2023-05-16,977027.863972324,1213799.9324829592
2023-05-17,996246.1532119665,1223683.4445787265
2023-05-18,1008107.4827317456,1235925.2519613062
2023-05-19,1026383.8769709705,1256232.4975653614
2023-05-22,1058287.4902541328,1280039.0687113865
2023-05-23,1050377.639450997,1278148.013260299
2023-05-24,1064091.1491721561,1283168.2217116847
2023-05-25,1084392.9838236968,1301598.9106209711
2023-05-26,1075299.9875480006,1301941.0759814845
2023-05-29,1091435.01623979,1307887.7747928551
2023-05-30,1095196.4802232583,1303955.9527159499
2023-05-31,1101220.352051506,1324638.153289667
2023-06-01,1092626.085944531,1317653.6933419548
2023-06-02,1114545.7585581988,1343900.6831792453
2023-06-05,1104693.5939718746,1329972.3101435367
2023-06-06,1083641.484765363,1321393.987927671
2023-06-07,1062679.1016533077,1302355.955478583
2023-06-08,1052565.9278639115,1306371.4339870955
2023-06-09,1052347.444741443,1301534.126736491
2023-06-12,1061659.3652643051,1314779.152159732
2023-06-13,1084730.2213890133,1339169.4220410911
2023-06-14,1082317.7021582096,1314203.1725434898
2023-06-15,1059813.0188093,1301925.8242462582
2023-06-16,1068076.027217202,1317117.1528730397
2023-06-19,1066929.4369879786,1329240.895691985
2023-06-20,1062874.367602807,1310776.0769977903
2023-06-21,1059453.598224416,1305467.774149612
2023-06-22,1065325.4989488411,1304936.763055529
2023-06-23,1040550.1654745131,1289022.4308046093
2023-06-26,1060335.850895972,1297597.0401381392
2023-06-27,1068005.675588157,1310961.1641157754
2023-06-28,1063405.7497303456,1319466.1330340595
2023-06-29,1052282.1274757495,1317789.8536186721
2023-06-30,1057418.3923759589,1309644.2869879957
2023-07-03,1059783.5817919432,1323813.394342517
2023-07-04,1062432.626732366,1332585.753222512
2023-07-05,1075308.2787603876,1336594.593275759
2023-07-06,1079845.385868722,1345441.7238862333
2023-07-07,1094433.696900567,1359616.1558365577
2023-07-10,1107525.552687546,1386805.2444534656
2023-07-11,1109755.1214083633,1405874.6580676974
2023-07-12,1091891.2515831774,1385468.4202687854
2023-07-13,1119921.5348262824,1394490.0946610172
2023-07-14,1152557.8813193957,1415706.824033066
2023-07-17,1135398.168591302,1398847.7474034133
2023-07-18,1143701.3505579266,1384093.391725378
2023-07-19,1162422.4140968064,1414638.0096365155
2023-07-20,1163053.6071829593,1414278.9599347387
2023-07-21,1151332.0106264679,1420403.5838163877
2023-07-24,1158778.666792945,1429944.0958207957
2023-07-25,1149385.4287876193,1447275.7561599098
2023-07-26,1183226.7657439928,1493693.8408699494
2023-07-27,1186887.0046591538,1505137.676448987
2023-07-28,1202069.8304458717,1522276.9862816331
2023-07-31,1180795.3254581913,1536193.555108642
2023-08-01,1176498.5662678252,1521676.774422196
2023-08-02,1189734.3921366422,1532033.7698833472
2023-08-03,1224673.4952806183,1568492.8421522258
2023-08-04,1223475.856525173,1552132.9954216161
2023-08-07,1208799.3964912798,1542159.8729526263
2023-08-08,1225958.0732344405,1560499.7067304393
2023-08-09,1201274.117730793,1542112.4638632059
2023-08-10,1206803.9142279525,1546171.3614408323
2023-08-11,1212565.8837863132,1547130.677615794
2023-08-14,1241737.7859697652,1606444.4143980297
2023-08-15,1241932.7355845193,1612400.6266677305
2023-08-16,1251188.911248804,1614374.9546833509
2023-08-17,1266937.7786526587,1612642.2319653498
2023-08-18,1239785.0226627858,1567272.7697442065
2023-08-21,1263846.7542789509,1589400.5200231124
2023-08-22,1247021.469989091,1571447.7099249584
2023-08-23,1266256.486008086,1609453.2799481347
2023-08-24,1256109.713541015,1605473.7310096102
2023-08-25,1237281.0532142948,1614946.524798523
2023-08-28,1209650.482625347,1575014.7379402972
2023-08-29,1186517.3816862018,1553586.3174695643
2023-08-30,1190992.4646190454,1538791.763932605
2023-08-31,1202029.9700439337,1542194.5099014833
2023-09-01,1188381.2808110733,1540230.9134542716
2023-09-04,1226345.2320443676,1584232.5761737747
2023-09-05,1213650.9448164713,1568023.269964417
2023-09-06,1204839.0846111905,1562891.6372340212
2023-09-07,1205198.9869733942,1560629.3103437347
2023-09-08,1234895.58992684,1581361.0709046167
2023-09-11,1227843.106624948,1574249.7312751461
2023-09-12,1236813.7856809576,1579842.8238435858
2023-09-13,1241449.986175825,1598907.450939763
2023-09-14,1258302.0034468644,1601831.185338318
2023-09-15,1251643.4484706183,1592407.3778176436
2023-09-18,1247985.4685918735,1609204.7090001914
2023-09-19,1251637.0077115048,1617750.7285698256
2023-09-20,1277321.3429471164,1645037.6065510518
2023-09-21,1279572.4071724545,1628231.7699301862
2023-09-22,1280487.741993634,1631252.0353263845
2023-09-25,1279429.5043268863,1644128.7067564758
2023-09-26,1271204.8262147675,1654594.9113013572
2023-09-27,1292299.0732008065,1681459.548190971
2023-09-28,1301168.3286417439,1678218.8565153894
2023-09-29,1277920.0465516627,1682817.6463819004
2023-10-02,1280516.9020131126,1693293.395089747
2023-10-03,1287511.6836353063,1692679.7556848633
2023-10-04,1327714.8083118508,1730608.2647018621
2023-10-05,1348615.3876342094,1779248.9252925727
2023-10-06,1357631.644987316,1785690.6498908203
2023-10-09,1352680.8900118861,1764993.5095478864
2023-10-10,1371352.2701298962,1788322.3510604857
2023-10-11,1355183.3372249955,1777354.0375679054
2023-10-12,1355417.179773858,1779475.5000685374
2023-10-13,1352262.1810046262,1779376.3284730401
2023-10-16,1375850.1129346066,1808327.5568280965
2023-10-17,1400471.552274065,1838981.968938499
2023-10-18,1400801.4011376626,1877338.5280470073
2023-10-19,1414601.8492878492,1873704.7095577014
2023-10-20,1419606.7452423377,1888097.3293068055
2023-10-23,1396847.7227258834,1853361.435533137
2023-10-24,1427380.0414842283,1902288.425979796
2023-10-25,1461819.2401178814,1937135.8031246073
2023-10-26,1472790.4337711262,1949794.508319819
2023-10-27,1468806.961972296,1935482.8994196225
2023-10-30,1479827.0176242017,1948976.6685020346
2023-10-31,1481912.107789751,1953747.8012716435
2023-11-01,1474051.7900046,1958348.3800274094
2023-11-02,1469320.4166833693,1960590.3547649072
2023-11-03,1505942.4251583966,2005556.609525558
2023-11-06,1497761.629826723,2008230.2047596248
2023-11-07,1521253.2272579258,2026481.7294567071
2023-11-08,1535488.1077389792,2052832.8543312505
2023-11-09,1522686.916587901,2031962.1390092524
2023-11-10,1509384.03085564,2019013.3935126264
2023-11-13,1518860.8843178744,2027744.4481405509
2023-11-14,1507632.1865305253,2020461.9032306874
2023-11-15,1473140.8362477925,1966959.0013442244
2023-11-16,1471612.145057193,1957799.541062532
2023-11-17,1494419.5668451574,1985385.5633520677
2023-11-20,1480344.9613640273,2015426.8819563163
2023-11-21,1496193.8106831547,2017388.4440572583
2023-11-22,1508612.923169484,2000143.3798680212
2023-11-23,1516083.1860899874,2010039.7522277378
2023-11-24,1500107.2457978802,2007411.1046022547
2023-11-27,1516796.370237968,2025680.0445006106
2023-11-28,1544930.3942150439,2041646.6444894825
2023-11-29,1552118.641118187,2030468.0660013712
2023-11-30,1572719.440436495,2039193.6025768279
2023-12-01,1556174.228613367,2049886.5709653213
2023-12-04,1600896.814174439,2072511.4770000477
2023-12-05,1609530.6152232701,2083572.5837838294
2023-12-06,1613750.8859498305,2081973.04944061
2023-12-07,1621855.1052954483,2098207.3085908187
2023-12-08,1617959.964850609,2062600.3204304823
2023-12-11,1630708.1123104938,2081406.587881159
2023-12-12,1645799.0002873067,2128222.533444535
2023-12-13,1666315.635676264,2151971.8929169243
2023-12-14,1664151.6284792123,2140406.7621927517
2023-12-15,1714844.430202763,2191709.3055455713
2023-12-18,1700178.9482427624,2170215.1058018017
2023-12-19,1719691.9954857726,2209299.6194139645
2023-12-20,1737275.9421140389,2221341.3639027453
2023-12-21,1735153.1449194252,2233395.966588967
2023-12-22,1681983.9727415433,2187669.568662776
2023-12-25,1665812.4064200495,2161272.6783172665
2023-12-26,1694669.4633377192,2196488.432203806
2023-12-27,1705847.0837508107,2191578.3366429694
2023-12-28,1713622.969939239,2208316.1381494896
2023-12-29,1708516.0332795058,2212179.9623144832
